brand_id,brand_name_display,brand_name_normalized
BRAND_b80db91f13f8cc7a8885,ELEOMOX,eleomox
BRAND_fc12a9e18fe6a31161ad,Thyvex-100,thyvex-100
BRAND_dfc2ab107fbb7a1d781f,Thyvex-50,thyvex-50
BRAND_cccbcda0bbeb8aadd792,ILOSONE DS,ilosone ds
BRAND_695a3be43729d5386088,Lidex NGN,lidex ngn
BRAND_dd43e7950aa6ca80890d,Rocephin,rocephin
BRAND_e66c718ea58d9bebbbfb,Zerruphen,zerruphen
BRAND_ddf67a0312ba47b38909,Bioster,bioster
BRAND_e640a5ca61651dcf4bd4,Teramol,teramol
BRAND_eaaf3b696a84922dacab,AC-Nex (Kola Flavor),ac-nex (kola flavor)
BRAND_df2f8173412e97605416,Carbalor,carbalor
BRAND_ee47201b643ce77fde99,Traver,traver
BRAND_41f58c375875a523ead9,Regeron E Plus,regeron e plus
BRAND_96a7444fea8914aa91d3,Teramol Forte,teramol forte
BRAND_97878cd39b0b17c64d5e,Voren,voren
BRAND_97b5f983bb470ef2bf51,Isopto Carpine,isopto carpine
BRAND_57b29baeb6cd8b45dcb6,Ascopen,ascopen
BRAND_71a094a8539cdfff0cd0,Himox,himox
BRAND_50ac9f216cf908e1df60,Maxirap,maxirap
BRAND_22287c4687c7e7b580e7,H2Bloc,h2bloc
BRAND_a24c1163c27132651ad5,Embol,embol
BRAND_22d1c54b691031006361,MST Continus,mst continus
BRAND_ccc9819decdc2aecc851,Otosol,otosol
BRAND_da2f0446385d1877210f,Appetite Plus,appetite plus
BRAND_7cf3cbb23c59b150ea12,Muskelax,muskelax
BRAND_d8d190495e66fcd108a9,Termox,termox
BRAND_1e68e10072937d100e9a,Multi-Ion MB in D5W,multi-ion mb in d5w
BRAND_69e931caa58fc3182310,Virlix,virlix
BRAND_1c433b196a32b12e7e13,Zofran,zofran
BRAND_e39dc6d4fd3fd00b2e0f,Tienam,tienam
BRAND_04c2175bcaa7ee295698,Flarex,flarex
BRAND_472f894ea99741b61f00,Medgenol,medgenol
BRAND_178eb51e57b1efd39d72,Ventolin Nebules,ventolin nebules
BRAND_92ea5587d6dc703cecc3,Alcaine,alcaine
BRAND_a76a9a3e8dbf80ca0024,Molpar,molpar
BRAND_f8e09125633f059874af,Salinase,salinase
BRAND_6d7c98f9de6f1ce75949,Carnicor,carnicor
BRAND_fa829737d0bf1ed1c62d,Eurosol M in D5 Water,eurosol m in d5 water
BRAND_efef603e8586db1dae30,Vertilate,vertilate
BRAND_ee91b36bdef6c147d951,Allurase,allurase
BRAND_149b1866758f25684020,Budecort®,budecort®
BRAND_6651f2a8bd0db35210a9,Europersol,europersol
BRAND_3d295fdf343b9eec870e,Eurosol-R In D5 Water,eurosol-r in d5 water
BRAND_b5064728db2c53074563,Tenormin®,tenormin®
BRAND_31d194ebadb70d97d649,Nolvadex-D,nolvadex-d
BRAND_ac7433be381a6d276a98,Inderal,inderal
BRAND_76d73464e59e8307181c,Triphimox,triphimox
BRAND_acd0d8417a3974a0c1d2,Methycobal,methycobal
BRAND_cb0a76c48f31e95444da,Brisofer,brisofer
BRAND_3e4d544647d091b737ce,Daktarin,daktarin
BRAND_5b316cc22e90e39eb1bf,Therabloc,therabloc
BRAND_6526f3b6af2be6688706,Postop,postop
BRAND_8b12e8557ef8940690b3,Osmofundin,osmofundin
BRAND_75224fa01f6d0cad936c,Tobradex,tobradex
BRAND_94a4ebd2ba30aaf230eb,Resdil,resdil
BRAND_2daaae23bb4b380cade7,Xanor,xanor
BRAND_1f5df7cbf67b9ab5a85b,Lupex,lupex
BRAND_33431b3625eacdb9d8fb,Zestril®,zestril®
BRAND_7ac44ef424150db7fad5,Zestril,zestril
BRAND_e7c24b4c0fbcaf34e6b5,Sangobion Forte,sangobion forte
BRAND_f3a57b88e442ea3e3104,Imodium,imodium
BRAND_d527d1ae1aebc353ec8e,Zeporin,zeporin
BRAND_88d6883fd74d9ce20e77,Jestrim,jestrim
BRAND_3abe62a0b87edf8ef863,Euro-Ion In D5 Water,euro-ion in d5 water
BRAND_6a41b6b295ef8427a381,Rielmox,rielmox
BRAND_b044813dbbc39c1134a7,Clopixol- Acuphase,clopixol- acuphase
BRAND_08a00ba22b6d9771c402,Asfrenon,asfrenon
BRAND_1ef4f1aeb1f70db4ada1,Infexin,infexin
BRAND_93d2d55b512da5e51f1f,Daivonex,daivonex
BRAND_ad680796173a436a627f,Cycomin,cycomin
BRAND_296c2931bf8a0e6828d3,Cotrazid,cotrazid
BRAND_dc0a30edb7830219982b,PULMOXCEL,pulmoxcel
BRAND_4fb1aa1f5ebd4eb64bda,Globifer Forte,globifer forte
BRAND_5977d2581d3a680c650c,Mecovit,mecovit
BRAND_1b8dc562d27dca75fbf8,Guadexal,guadexal
BRAND_32170f88af06563818c5,Sirdalud,sirdalud
BRAND_25cc847c521c54984c7c,Sensorcaine,sensorcaine
BRAND_8609353c051331d2e6b8,Broadmetz,broadmetz
BRAND_f87b6783cd23151e36f3,Xylocaine,xylocaine
BRAND_c288ffc00f2eeb1f83be,LOCETAR,locetar
BRAND_0abaeecb59bd84cb145a,Rielcetin,rielcetin
BRAND_b66ad28abfb819e1f90a,Myracof,myracof
BRAND_a3bed3d9bc51becb6f29,Survanta,survanta
BRAND_5a2e2ae97d1d56b45f24,Tergecef,tergecef
BRAND_87fd8fc9f021de960a70,Neo-Bromexan Forte,neo-bromexan forte
BRAND_d6f179bde5a1b7159da3,Zavedos,zavedos
BRAND_9311343957ea836602aa,Respinal,respinal
BRAND_78e079e8b55ec96c4970,Lamisil,lamisil
BRAND_e4694475e28f791d3628,Stafloxin,stafloxin
BRAND_05ae803a6ea560edc9d3,TDL,tdl
BRAND_7838bd8505e498e3e3e9,Dynatussin,dynatussin
BRAND_d9033bbdf702bb76e04e,Seroxat,seroxat
BRAND_35a26d1bdbdcc131e469,Fortum,fortum
BRAND_952387e17efbe0a3f266,HALCEPIN,halcepin
BRAND_c19797ff61e4bfedb633,Medvox,medvox
BRAND_059bb9100506116b4955,Medianon,medianon
BRAND_4c323e8f88ce9f828f34,Laxatrol,laxatrol
BRAND_1380f6a794b17b596997,BENZAC SPOTS TREATMENT,benzac spots treatment
BRAND_ee95d10cc34ae7fc1357,Neurovit,neurovit
BRAND_55184278b5a74cadf680,Selzef,selzef
BRAND_95ecfb708824252a702c,Cymevene,cymevene
BRAND_d2a7e569d99b9e231d50,VENTAR,ventar
BRAND_4d65c949ec4b0b972c9d,Cefax,cefax
BRAND_c9064bc5e50acb5695e3,Decocon A,decocon a
BRAND_927f3ada369cd1360fde,Zoladex,zoladex
BRAND_d5829f75835fd751e865,Lacipil,lacipil
BRAND_0e89ddaa5f5fc8667552,Activent,activent
BRAND_86d3089d670368fa2e7e,Tuseran Forte (Reformulated),tuseran forte (reformulated)
BRAND_160db08b2265ce804e16,Cosyr (For Export Only),cosyr (for export only)
BRAND_3490f91dc43626a4bc02,Steerometz,steerometz
BRAND_ddb3bfd139ccd5b7d3c9,Medifortan,medifortan
BRAND_b52be606c40c143bd977,PROX-S,prox-s
BRAND_e6635e6f4c288e409bf8,Ciloxan,ciloxan
BRAND_479a3a8a0b862d4517aa,Lexibase,lexibase
BRAND_1fc1351be5eefcfa50cb,Acumox,acumox
BRAND_46ef32b3425d812ab1f9,Salvex,salvex
BRAND_0594b44b77abfa8d6850,Abluent,abluent
BRAND_3050352151411aafd1d3,MYDFRIN,mydfrin
BRAND_f75d263933994cc92813,Butadil,butadil
BRAND_f043160af9cb417dad5b,Dramelin,dramelin
BRAND_62d383ad59b98aff465e,Zetifen,zetifen
BRAND_b50bd1a224718e1cb3df,Zolmed,zolmed
BRAND_dfdec42dd6960dae6cbf,Zobrixol,zobrixol
BRAND_734454038f550b9b07ef,Neo-Bromexan,neo-bromexan
BRAND_44b8bb33fdc1a07b01ae,Isodexid,isodexid
BRAND_ee8bcda0511ae52bdbb8,Zobrixol DS,zobrixol ds
BRAND_3345219225163bb3fa38,Cidoxine,cidoxine
BRAND_55ab8857ba9041d5275d,Plasma-Lyte 148 With 5% Dextrose,plasma-lyte 148 with 5% dextrose
BRAND_8bd453bc47d59d9b4549,Mucolyptus,mucolyptus
BRAND_4161c87e8ef8bf31753a,Voren Forte,voren forte
BRAND_e0e67e428d9561966789,Essencia Maravillosa,essencia maravillosa
BRAND_8f5c7bbd265e9c33a8c7,Fendryl,fendryl
BRAND_1d20eff9fe97578ca768,Loricid,loricid
BRAND_10993a627281eedea428,Cotribase,cotribase
BRAND_dc2bed0bdc800b1162e9,Broncaire Expectorant,broncaire expectorant
BRAND_0cf202e81c27bed72ccc,PANADENE,panadene
BRAND_9d3339e39d5a653794ac,Z-Vita,z-vita
BRAND_26623e773d2f1830867e,Evimox,evimox
BRAND_aa2efad08db56dab4159,Nebrecon,nebrecon
BRAND_760ccb74e2e5202510bc,Bactille TS,bactille ts
BRAND_acb1774b17f076faec5b,Promox,promox
BRAND_9de40831f920224d7ddd,Lamictal,lamictal
BRAND_2c97179d431af8481df2,Cozole,cozole
BRAND_e74f66620c1cd85f0f0f,AMIKACIDE,amikacide
BRAND_2d9a0710d99d9eaac265,Plasma-Lyte P With 5% Dextrose,plasma-lyte p with 5% dextrose
BRAND_56e6720943ac39abfc90,Anpheclor,anpheclor
BRAND_d2ba8181f161440f1f29,Mycin,mycin
BRAND_1c9ae44a9c7c809501eb,Airex,airex
BRAND_e25bd8108f6b2a6820ac,Nerfalex,nerfalex
BRAND_1a3834c847d864dd4970,Lexriel,lexriel
BRAND_db03626aec9dea0aebdc,Dexicort,dexicort
BRAND_6fdb7e7292403243dddd,Asvent,asvent
BRAND_e6fc3eae90372ff33781,Sandostatin,sandostatin
BRAND_c60b49f77b6e511ec46e,Vistrep,vistrep
BRAND_de05b677baed9830ed11,Desowen,desowen
BRAND_310490a1b7d2666db3b5,Exluton,exluton
BRAND_680bd3c65b52b4ac8ecc,Vitalipid N Adult,vitalipid n adult
BRAND_2474afd323f3e91437b2,Ponser,ponser
BRAND_add52ba6226612b2590b,Ceclor,ceclor
BRAND_dd964c2f2912d5589bca,GUIAMAR,guiamar
BRAND_4ac233f041f5a0c275af,Losec,losec
BRAND_b9b595de278624ac8352,Zamboprim,zamboprim
BRAND_875d07f295548829fb6f,C-Phenicol,c-phenicol
BRAND_c15a46a06814f53095fa,Anaseran,anaseran
BRAND_550b37d9e2e135d1fb9a,Lorlachlor,lorlachlor
BRAND_3a40316716af17600271,Dicymed,dicymed
BRAND_d961ae3ec2f8983a9a1c,Globapen,globapen
BRAND_02020a843281d6aaf330,Edexin,edexin
BRAND_ada0182e69acf4d973ab,Gentacid,gentacid
BRAND_0c2605a28a5732d5b819,Medgyl,medgyl
BRAND_9457925ed7a4ee51d07a,Trizole,trizole
BRAND_1017ac9296285275ebde,Com-Lidonde,com-lidonde
BRAND_925a6a8c826f0881233d,Salmogen,salmogen
BRAND_2634ed03645b819881ef,Vesanoid,vesanoid
BRAND_01c5f70ec991ab36ec21,Turbolax,turbolax
BRAND_eed602b9b9d50ab21dbb,Qinolon,qinolon
BRAND_b1ffd6435109bb59d1c8,Hemadone,hemadone
BRAND_5061c02466384cdeaf0d,Termagen,termagen
BRAND_bb239b4f9710bafd0875,Rodazid,rodazid
BRAND_3599c82454bcc4022ec3,Inoflox,inoflox
BRAND_d73f09237ef5a31b9d96,Nephrosteril,nephrosteril
BRAND_f8eacaa9860a1e304edb,Pseudo-Ambin,pseudo-ambin
BRAND_a958d207cc9a0d083724,Corgic Plus,corgic plus
BRAND_1ab311a21e40ccd76da2,Metmic,metmic
BRAND_53da9fde5eedd477b1c3,Quadrotopic,quadrotopic
BRAND_5f7f2a3f3a14c7c5ead5,Neuroforte - E,neuroforte - e
BRAND_c39a17dc9f3970c09e8f,Orapred,orapred
BRAND_8f4cecd6ae5237ca5854,Isoprinosine,isoprinosine
BRAND_b46a602d0d70a1c9c434,Salbumed,salbumed
BRAND_1be4776ad40143996613,Zolmed Forte,zolmed forte
BRAND_0de717fe70bfbfb6d177,Betalbee,betalbee
BRAND_b479b7f53222d41f4712,Primex,primex
BRAND_fbdd4c227525d0905b7e,Zaness MR,zaness mr
BRAND_77cc9612ae39ee707279,Pedcee Syrup,pedcee syrup
BRAND_ddd4169ac16ae353770f,Sandimmun Neoral,sandimmun neoral
BRAND_737a61a01f4308c0ed74,Trisulcom,trisulcom
BRAND_21b94a4606a3483f5e56,Thordexin,thordexin
BRAND_72f680f5ea4793c90b5f,Aldricin,aldricin
BRAND_aa061ed63db196747a85,Analcid,analcid
BRAND_9ac42e9f9511e0c7b12a,Korgivit-E,korgivit-e
BRAND_266c8c60276085600c96,Assics,assics
BRAND_f174e0ca7ec6f2e1fce1,Rowagel,rowagel
BRAND_b510c68f373f55d5c3fe,Zyclodex,zyclodex
BRAND_541f2317f2e5a0c6b9fb,Drexclo,drexclo
BRAND_bed1ad40cd4eb1c54c56,Dr. S. Wong's Bioderm,dr. s. wong's bioderm
BRAND_e1b5928c21f52ea0a13f,Sustachlor,sustachlor
BRAND_ea3bbf46e0d1a8b904a4,Exbropin,exbropin
BRAND_aa6088cdcc1441ffe440,Zefral,zefral
BRAND_4c9d202ee27e6f1c8e6d,Heraclene,heraclene
BRAND_d47285389bfb53c1f23e,Parmecel,parmecel
BRAND_414b1d91e829da3007bf,Galcinar,galcinar
BRAND_b928b43433b05c34b4af,Cendalex,cendalex
BRAND_384fab3b067fa32a1c0a,Algicap,algicap
BRAND_a035939dd2d2fd077df1,Metospec,metospec
BRAND_fa777705776c07c3f3ef,Lorecep,lorecep
BRAND_f8fdfd0224b71b44709c,Febrinil,febrinil
BRAND_db86972b5d72f2addd2f,Icelax,icelax
BRAND_fa243f6266b4901d37ec,Salofalk,salofalk
BRAND_3d8e33d25b535f4aa967,Ulcerix,ulcerix
BRAND_b9450516bd65ff5eab5b,Elica,elica
BRAND_c8e9a861643304bed5db,Purispec,purispec
BRAND_9084867c5ef458747884,Cemetol,cemetol
BRAND_bef90c74beff60773216,Vibee,vibee
BRAND_2d5ad332235c0538d2f0,Transderm-Nitro 5,transderm-nitro 5
BRAND_edaf8bec5fdbddaf91b0,Bonamine,bonamine
BRAND_faa8038dcd6567dccbcd,Triconex,triconex
BRAND_8791223993e338c753a9,Erycar,erycar
BRAND_5a3bab10cfb89680ddff,Profurex,profurex
BRAND_f0376057e4d63ce71609,Shinapen,shinapen
BRAND_7e9d2234b02ac43cfec8,Hersolin,hersolin
BRAND_9e68ffb702538334ff62,Intraplem,intraplem
BRAND_8cc7c1cc2a3efecb0e96,Algezone,algezone
BRAND_a0da9028ad593bb9caee,Bisoxine,bisoxine
BRAND_09a8fdec40d5971dd97e,Mucover,mucover
BRAND_caebebcf64157b7f78ec,Gelminthic,gelminthic
BRAND_c0244712fd06f494371d,Plaquenil,plaquenil
BRAND_7653947822c60d350627,Vitagen,vitagen
BRAND_b8760c13f80fc2d4d518,Valzimox,valzimox
BRAND_9b0f86258d5a0f201621,Retacnyl,retacnyl
BRAND_cdddc01a5d1fe68d524f,Tridecon Drops,tridecon drops
BRAND_59ba82135d3ae7eb2616,Supramox,supramox
BRAND_e181ccd79cd2a1de2da3,Zalpen,zalpen
BRAND_37a30fb2d1d62d3d4b27,Meganerv 300,meganerv 300
BRAND_f455285012383b7f9ee8,Cephoral,cephoral
BRAND_d3cdd39464dbf20bb22b,Valtrex,valtrex
BRAND_3f34a6ed95486020a5c2,Guiamed,guiamed
BRAND_72848adecd32b3b802c0,Vamcloxil,vamcloxil
BRAND_5744f2d7b2073a8e1f8a,Adrenin,adrenin
BRAND_d3fca5ba62cab49a5119,Procor,procor
BRAND_dbe00b2175a3b8833c9d,Neurobase,neurobase
BRAND_cfaa25558134d74bfb0f,Siverol,siverol
BRAND_40327dcf94e829a18939,Vi-Gel,vi-gel
BRAND_5f8ee835867181c5bba4,Furix,furix
BRAND_aad67064607fa7abc653,Primecotrix,primecotrix
BRAND_c44631f396546f81b64a,Amoltex,amoltex
BRAND_bdf4168d795eedb7d065,Acalka,acalka
BRAND_e34f86a4be5c7042b874,Axillin,axillin
BRAND_d7415634bb972d8af8a5,Desferal,desferal
BRAND_10a1d5b3d2c8eb8f66ca,Tebokan,tebokan
BRAND_536e1f4264e641e54bd1,Floxagen,floxagen
BRAND_d9fa5a170518c2c5b859,Medibron,medibron
BRAND_ae955e9c246fab06c7ef,Monnax,monnax
BRAND_22599232d642a1583f02,Sherine,sherine
BRAND_d6f01b7781b3d0581c78,Primesal,primesal
BRAND_fccfbb1d7baf60f04593,Imigran,imigran
BRAND_f2638e204d52b373f084,Salbuvan,salbuvan
BRAND_17474f73aabe1011db7e,LEWIMYCIN,lewimycin
BRAND_7aac22756994c3705015,Beisol,beisol
BRAND_caf195e21f86901e8f84,Trev-Iron,trev-iron
BRAND_51bdced84bc2f1a3e018,Flammacerium,flammacerium
BRAND_db66e430ba82eb437d7d,Pediafortan Forte,pediafortan forte
BRAND_7ca0ca13a141ac69e353,Zerrucee,zerrucee
BRAND_45e993f6faf1c4773f4b,Lewixin,lewixin
BRAND_276b119f62d69a455e9c,Diplex,diplex
BRAND_93d6d1120a59d9809d74,Hepa-Merz,hepa-merz
BRAND_88494bbce07cc7d523bc,Klorfen,klorfen
BRAND_cc3fe18299ecc826ae8b,Sutrao,sutrao
BRAND_d05f838167359dc1df0d,Falex,falex
BRAND_92eed6cca690b60913a5,Drexifer,drexifer
BRAND_08f8569a352d83411fbb,Modilon,modilon
BRAND_36bb1acfc70c4d3c1661,Cetaxima,cetaxima
BRAND_670f6600c1d400fc95bb,Lacryvisc,lacryvisc
BRAND_c58c29880270e577f605,Xinflex,xinflex
BRAND_f7fab1c167d535e0a66e,Mercilon,mercilon
BRAND_01f89fa029f7201a9622,Meganerv E,meganerv e
BRAND_fa3567e1c0efba1778ee,B-Prime Complex,b-prime complex
BRAND_706cf0614f6f02196bf3,Arthran,arthran
BRAND_079ecdecbb2d9327e920,Kindoplex,kindoplex
BRAND_61b1a565dc0c57556970,Lezpain,lezpain
BRAND_cb0878e7ab687047d2cf,Fleet Enema (For Children),fleet enema (for children)
BRAND_c89077d540a84503b03c,Excelox,excelox
BRAND_56adb9b0cd47230b9c09,Babyface #3,babyface #3
BRAND_edc9d8c1d176e743ae5f,Natrilix SR,natrilix sr
BRAND_52c0217f02d92b6784dd,Kefox 250,kefox 250
BRAND_8383dce0954b343f3abb,Corneregel,corneregel
BRAND_e4c23767f93d1837dc61,Cellcept,cellcept
BRAND_dab4934682b0b063c96a,Para-4 Kids,para-4 kids
BRAND_9f639ff5a930a8bef2bf,SELVON CEE SR,selvon cee sr
BRAND_e01a715ef677787bbe15,Trizine,trizine
BRAND_e6e587fe8e42d3d67d47,Cotribase Forte,cotribase forte
BRAND_dda4cbd2b278499f9f51,Medifortan Capsule,medifortan capsule
BRAND_16cfe34b8a591a30290d,Myonal,myonal
BRAND_51a5182e5bca91c91830,Dilatrend,dilatrend
BRAND_140d32b841be3c21515e,Alpurin,alpurin
BRAND_0901d73982aae231dce3,Vessel Due F,vessel due f
BRAND_41e8fc492a006086e211,Differin,differin
BRAND_5498b172b7f5bc06be65,Dianeal PD-4 Low Calcium w/4.25% Peritoneal Dialysis Solution,dianeal pd-4 low calcium w/4.25% peritoneal dialysis solution
BRAND_f5dc7c08e404a9774a7b,Efamed,efamed
BRAND_1bf1bd31cf56e090c6df,Dianeal Pd-4 Low Calcium with 1.5 % Dextrose,dianeal pd-4 low calcium with 1.5 % dextrose
BRAND_1994211a84dff0a8d33a,Beefer Plus,beefer plus
BRAND_5b75fe2f2e118797002e,Celoxone,celoxone
BRAND_bcf8f713d04d2d5e9c6f,Dianeal PD-4 Low Calcium w/2.5% Peritoneal Dialysis Solution,dianeal pd-4 low calcium w/2.5% peritoneal dialysis solution
BRAND_96a6c9f3cc9cad45d5ac,Meforagesic,meforagesic
BRAND_48d3344f05d5c5a8654a,Harvimide,harvimide
BRAND_f209c2f3f7becf45c899,NEKTOL,nektol
BRAND_aa452af2290925c07ee5,Amizol,amizol
BRAND_1f462d6ca5f4b67cf1b3,REVITAPLEX,revitaplex
BRAND_eb97acc5048c22704dbb,Fluimucil,fluimucil
BRAND_ce6beab868e0e3fb7913,Alcotri,alcotri
BRAND_92f3175f3f42b25d9e55,Romicef,romicef
BRAND_61fa8ff0a0bbb8779eb8,Naropin,naropin
BRAND_ee31637fc455aba15610,Innoxiderm 20G Cream,innoxiderm 20g cream
BRAND_bf86b3befbcd08918103,Rowachol,rowachol
BRAND_ecb213464ad4f1c47191,Asfrenon-Gf,asfrenon-gf
BRAND_ea623dd7421994a0f5e4,Lipigem,lipigem
BRAND_5a195321e6727346e206,Cutasept F (Colorless),cutasept f (colorless)
BRAND_16106616fed17c0c730b,Sterillium,sterillium
BRAND_e8c2830fe338d2038a8e,Zyprexa,zyprexa
BRAND_8c4dcacb3b7ea28f8966,Dianeal PD-2,dianeal pd-2
BRAND_a344dc48ea9c40c1427b,Heltine,heltine
BRAND_ac1e8660a2b618f30345,Marvelon 28,marvelon 28
BRAND_d45f55bc06f060c9c399,Cethergo,cethergo
BRAND_612076af8c89ef69d35e,Isoptin,isoptin
BRAND_41d86f3a9355774a8b48,Defungin,defungin
BRAND_351116006e93f7bd5806,Neurobexol,neurobexol
BRAND_20b1a4a23708e10d99d7,Bambec®,bambec®
BRAND_8a986e02859fea4bf5ad,Colvan,colvan
BRAND_e8876151e18955a498e9,Rowatinex,rowatinex
BRAND_39e5d891db1ad7dc2976,Imdur Durules,imdur durules
BRAND_474359e497c89ceade2b,Anemicon Plus,anemicon plus
BRAND_ea09a0a1027ceae094fe,Natricin Forte,natricin forte
BRAND_26381a2058b90bf0ab19,Nordette,nordette
BRAND_33cfd0ab8ac8b5b034fc,Norten,norten
BRAND_5dca8d9b5fb25f728bb2,Anerocin,anerocin
BRAND_9372bcc7e8033544ae0e,Aminosteril Infant,aminosteril infant
BRAND_5feaf16c6cfecabb04b9,Godex,godex
BRAND_99a9cd01e72d3ec33666,Meronem,meronem
BRAND_0ec80304f0a9ed225ee3,Ladkin,ladkin
BRAND_57c363d8c1128168c0b3,Pyridoxine Hydrochloride (Vitamin B6),pyridoxine hydrochloride (vitamin b6)
BRAND_914d530a5c80134ba31a,Pred 10,pred 10
BRAND_12cd7dfb0d7480407a20,Leucovorin Calcium,leucovorin calcium
BRAND_6c336d8b37f4408a8fbb,Mucosolin,mucosolin
BRAND_643bda752ff7616b71af,Levox,levox
BRAND_256869fbd19b9f852787,Monurol,monurol
BRAND_4d7e1dc17085de3e4a75,Rheuflam,rheuflam
BRAND_3d031bf42099558fb80d,VASCOR,vascor
BRAND_31e4c364d4f582f6fe1b,Trusopt,trusopt
BRAND_640f3ef5196a9403eb45,Drilozole DS,drilozole ds
BRAND_7d05e97a0043c535efe1,Lorvazine,lorvazine
BRAND_2c2c4d6c14e63acfb111,Ultraxime,ultraxime
BRAND_2fdfcdce251e678e5ed0,Xyloper,xyloper
BRAND_6bc0cf65031590a8277e,Cyclotrax,cyclotrax
BRAND_74f54cbdc10fb44c0c89,Glomicol,glomicol
BRAND_eb1e3e13b4dbb0e90736,Multigen,multigen
BRAND_31e5c3e197caa23a961f,Ventolin Inhaler,ventolin inhaler
BRAND_aa46378f81e4e1edd12d,Gelofusine,gelofusine
BRAND_06485ec2e23f8f7e2c98,CONMY,conmy
BRAND_37b4ea45ff0c159913fc,Restolax,restolax
BRAND_b548c1f4bdf298817980,Trizine Forte,trizine forte
BRAND_1478033cd8d8fbdd1efb,Clindal,clindal
BRAND_24c95f1ebabf73e11fb4,Dailymin-Vita Plus,dailymin-vita plus
BRAND_afd3a75c7c9a3c6f82ed,Meganerv-1000,meganerv-1000
BRAND_9b7855078f1fa6e35b92,Augmentin,augmentin
BRAND_1ff29cd97d97f0a0724a,Moniliasol,moniliasol
BRAND_bc010de0d5624a694c8e,Belavit,belavit
BRAND_a1eb111ed1d326868d96,Ventryl,ventryl
BRAND_9e4e71464458d68389cd,Higesic,higesic
BRAND_af877c7d2aa83dc093ed,Singulair,singulair
BRAND_c232b4b16449beb2ed28,Dexton,dexton
BRAND_515e0cbfdbc837b5af75,Corstaph,corstaph
BRAND_433844343bc4942f8555,Gluconil,gluconil
BRAND_61769041d4cc63f51c0f,Nasatapp,nasatapp
BRAND_d01ffabfb6097fd1abc6,Floxel,floxel
BRAND_35cbd29ff2dbd8187449,Tempra Forte (Strawberry Flavor),tempra forte (strawberry flavor)
BRAND_765c6f0298392b7e9141,Innodesone,innodesone
BRAND_10f95238ecb49b73d48a,Zeditapp,zeditapp
BRAND_1d488a810eb74477d47a,Triforam,triforam
BRAND_13a5942ac3bd127fb239,Patanol,patanol
BRAND_7f224268445df1baf740,LIPIODOL,lipiodol
BRAND_baea96590a01e114bc70,Sensorcaine 0.5% Heavy,sensorcaine 0.5% heavy
BRAND_11a7a6860c7d588836eb,Mefejal,mefejal
BRAND_59d57e8351a03a593085,Luprolex,luprolex
BRAND_c2e92efcd9dc68ccd5c1,Legalon,legalon
BRAND_e462972a66d068fc46a5,Centravim,centravim
BRAND_19664b801ca7420c3b73,Blopress,blopress
BRAND_441eb351d01c797efb38,Carminasen,carminasen
BRAND_4d88cd83b49c8220348d,Minirin,minirin
BRAND_00c2f9abab3e549c1981,Voxoll,voxoll
BRAND_d8c9a64f531b863e8dbb,Selxan,selxan
BRAND_24b7d904a5bb63cf77e6,Jesfer,jesfer
BRAND_a2abbddc3cf2acdcde8e,Ambidazol,ambidazol
BRAND_d8779b47a04baec01c16,Dexatrin,dexatrin
BRAND_e94e14ba1e1bf1e83c63,Malchlor,malchlor
BRAND_80af0f3cc00cb334d8e9,Oranerv Forte,oranerv forte
BRAND_8bd4b2da41dd208cc5ca,Hyzaar,hyzaar
BRAND_4dfa36a48e33d53ac184,Prograf,prograf
BRAND_d577e4cf80e83535e029,Risperdal,risperdal
BRAND_a842756d074af9cb7e7e,Tabine,tabine
BRAND_910ff67fbecf02f9bfab,Duticin,duticin
BRAND_6a933d4c9c7ab86a04c2,Medryl,medryl
BRAND_ea321db51b9c2b9e8e0c,Neuro B's 500,neuro b's 500
BRAND_67816e0035233dd3d05f,Medicol I-400,medicol i-400
BRAND_a6d7a9b628c1a2cc26a3,Phenomed,phenomed
BRAND_af90bda6b1c73de6aefc,Medicol,medicol
BRAND_267cbbbd3fed71575541,Diatabs,diatabs
BRAND_50134f91667eec2b6eb2,Neozep Cold Tablet,neozep cold tablet
BRAND_211eaec52ebdb35c285e,Kytril,kytril
BRAND_1a5bac72ea99ab9e9224,Kwell,kwell
BRAND_a19d72667d2f6409c9f5,Renzat,renzat
BRAND_c560338100d0b2ec88c8,Cytosplat,cytosplat
BRAND_7fd90c91ea4c433efaa5,Utoral,utoral
BRAND_ba66536f1328f10e0d6a,Carbotinol,carbotinol
BRAND_dc8b58df65442559cb96,Curazid Forte,curazid forte
BRAND_1e5c1e10be80ed7563c5,Latosil,latosil
BRAND_3f107b94dfcff3c75587,Neuronerv,neuronerv
BRAND_2925c9ebe02a633127aa,Konakion MM,konakion mm
BRAND_0e7ca39a9d582b59341e,Syntemax Otic Solution,syntemax otic solution
BRAND_1f199d27d74c7d870fb7,Sorbifer Durules,sorbifer durules
BRAND_67bb2bbb1f5a43fbfe06,Trental,trental
BRAND_900578bdb7aa575d9f0a,Lornasone,lornasone
BRAND_1028081f0bed61521e26,Mirena,mirena
BRAND_8a10e849dadb0d4a60c2,Solian,solian
BRAND_41797362a2e9d5e125ab,Alegysal,alegysal
BRAND_6166c24cb81c6a99137e,SINECOD FORTE,sinecod forte
BRAND_5ceffcda6d7911cdec21,Lorban,lorban
BRAND_af0d199f8a24976edd36,Omacor,omacor
BRAND_a444a026a668aa904c7d,Flulon,flulon
