formulation_id,ingredient_id,ingredient_position,ingredient_name_as_published,split_method,review_status
FORM_a2950c091503cb17bd1d,ING_a269c6c498db126fda75,3,Amino Acids,explicit_plus,rule_extracted
FORM_a2950c091503cb17bd1d,ING_b3f0f38aaf9f676fd3b3,4,Deanol,explicit_plus,rule_extracted
FORM_a2950c091503cb17bd1d,ING_c47237d28f48fa1b0223,5,Ginseng,explicit_plus,rule_extracted
FORM_82cd2df395033023ff9e,ING_c183bab712f9f3c863b6,1,Carbocisteine,explicit_plus,rule_extracted
FORM_82cd2df395033023ff9e,ING_4fe8cf4b55b548236bd2,2,Sodium Citrate,explicit_plus,rule_extracted
FORM_cb6df7536750b26d4b9d,ING_c183bab712f9f3c863b6,1,Carbocisteine,explicit_slash,needs_review
FORM_cb6df7536750b26d4b9d,ING_4fe8cf4b55b548236bd2,2,Sodium Citrate,explicit_slash,needs_review
FORM_981bcbcedfbb8f9fc118,ING_981bcbcedfbb8f9fc118,1,"Multivitamins [Retinol Palmitate (vit. A), Cholecalciferol (vit. D3), d1-Alpha Tocopherol Acetate (vit. E), Thiamine Hydrochloride (vit. B1), Riboflavink-5-Sodium Phosphate (vit. B2), Pyridoxine Hydrochloride (vit. B6), Cyanocobalamin (vit. B6), Ascorbic Acid (vit. C), Folic Acid, Niacin]",single,rule_extracted
FORM_3cec75c2f685cd2e4b41,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_3cec75c2f685cd2e4b41,ING_a5fb73898f463eb5f8c1,2,L-Lysine Hydrochloride,explicit_plus,rule_extracted
FORM_779164d42195509ed255,ING_00df40a46250db51e431,1,Buclizine Hydrochloride,explicit_plus,rule_extracted
FORM_779164d42195509ed255,ING_2d66d166ad20fe36d6db,2,Vitamin B Complex,explicit_plus,rule_extracted
FORM_779164d42195509ed255,ING_04e9c0db87e7eebbf812,3,Iron,explicit_plus,rule_extracted
FORM_239014a90e388067fae0,ING_ced678db53b513a1084f,1,Buclizine Hydrohloride,explicit_plus,rule_extracted
FORM_239014a90e388067fae0,ING_fa52e2e14e8b49b14f0f,2,Vitamin B-Complex,explicit_plus,rule_extracted
FORM_239014a90e388067fae0,ING_04e9c0db87e7eebbf812,3,iron,explicit_plus,rule_extracted
FORM_2e561bd416d760b304c0,ING_00df40a46250db51e431,1,Buclizine Hydrochloride,explicit_plus,rule_extracted
FORM_2e561bd416d760b304c0,ING_2d66d166ad20fe36d6db,2,Vitamin B Complex,explicit_plus,rule_extracted
FORM_2e561bd416d760b304c0,ING_044a24684909ff271299,3,Iron (See reverse for formulation),explicit_plus,rule_extracted
FORM_6aea83e3da1afa4953bc,ING_6aea83e3da1afa4953bc,1,Klindex,single,rule_extracted
FORM_47d6ae5a8c5dbbaca477,ING_47d6ae5a8c5dbbaca477,1,PANTOPRAZOLE (as sodium sesquihydarte),single,rule_extracted
FORM_0334cb0edf1d840a9e92,ING_0334cb0edf1d840a9e92,1,Atorvastatin(As Calcium),single,rule_extracted
FORM_f960261332f6f1e58075,ING_a154a3f2575267aad09f,1,Carbidopa,explicit_plus,rule_extracted
FORM_f960261332f6f1e58075,ING_cbf5c8d76e1dbb076fe3,2,Levodopa,explicit_plus,rule_extracted
FORM_a369c6b63d4ec6884c90,ING_a369c6b63d4ec6884c90,1,Diametasone,single,rule_extracted
FORM_7ad454ab724a6be89608,ING_bbf25f6335afb5f6eb76,1,Imipenem,explicit_plus,rule_extracted
FORM_7ad454ab724a6be89608,ING_a248260ec85cc9642ccf,2,Cilastatin (as sodium),explicit_plus,rule_extracted
FORM_6030c231069727225d27,ING_6030c231069727225d27,1,Ceftazidime (as pentahydrate) (with sodium carbonate),single,rule_extracted
FORM_0c6824ce77aaff73a074,ING_0c6824ce77aaff73a074,1,Silymarin With Vitamin B-Complex,single,rule_extracted
FORM_82a33752f81f5baff96d,ING_fce661c20b318d091584,1,Aluminum Hydroxie,explicit_plus,rule_extracted
FORM_82a33752f81f5baff96d,ING_232b69439e87f183fee8,2,Magnesium Hydroxide,explicit_plus,rule_extracted
FORM_82a33752f81f5baff96d,ING_3ade9cf9bd6cce2b470f,3,Simethicone,explicit_plus,rule_extracted
FORM_c045640b6d5e1257c6d3,ING_b267f8aba0f437b327f8,1,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_c045640b6d5e1257c6d3,ING_6f5f7642ee0c43872e07,2,Bromphenamine Maleate,explicit_plus,rule_extracted
FORM_d52e97ea2fafcd2067f4,ING_afe95dc7914b8b94c022,1,Ferrous fumarate,explicit_slash,needs_review
FORM_d52e97ea2fafcd2067f4,ING_feb52949cc2c9f709ac3,2,Thiamine mononitrate,explicit_slash,needs_review
FORM_d52e97ea2fafcd2067f4,ING_93c5db037b8589ae6a15,3,Pyridoxine hydrochloride,explicit_slash,needs_review
FORM_d52e97ea2fafcd2067f4,ING_bbb0ec1b48225169e192,4,Cyanocobalamin,explicit_slash,needs_review
FORM_2821a2417766807f387e,ING_2d66d166ad20fe36d6db,1,Vitamin B Complex,explicit_plus,rule_extracted
FORM_2821a2417766807f387e,ING_d4ebb3df9eed1d5f7b33,2,Vitamin C,explicit_plus,rule_extracted
FORM_2821a2417766807f387e,ING_9ed63154d1e2d3289d59,3,Ferrous Sulfate,explicit_plus,rule_extracted
FORM_cbe552051ebffbe5615f,ING_e63579f82b51f85010cf,1,Ferrous Sulfate Capsule,explicit_plus,rule_extracted
FORM_cbe552051ebffbe5615f,ING_c4c38cd47d9f46073cd6,2,Vitamins B Complex,explicit_plus,rule_extracted
FORM_cbe552051ebffbe5615f,ING_d4ebb3df9eed1d5f7b33,3,Vitamin C,explicit_plus,rule_extracted
FORM_7720583409b33bd34498,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_slash,needs_review
FORM_7720583409b33bd34498,ING_e4c9b7ce8021302e5d6f,2,Phenylpropanolamine hydrochloride,explicit_slash,needs_review
FORM_00daed04a27fa4e44d70,ING_00daed04a27fa4e44d70,1,Eprosartan (As Mesylate),single,rule_extracted
FORM_cb0f6c088eb7b0b8bb75,ING_9e7d8e850987df07c637,1,Ferrous Sulfate Heptahydrate,explicit_plus,rule_extracted
FORM_cb0f6c088eb7b0b8bb75,ING_501412629a52e590b561,2,Folic Acid,explicit_plus,rule_extracted
FORM_f57fd77995de19088a86,ING_727adb59386fc8061886,1,Iron (as Ferrous Sulphate Heptahydrate),explicit_plus,rule_extracted
FORM_f57fd77995de19088a86,ING_501412629a52e590b561,2,Folic Acid,explicit_plus,rule_extracted
FORM_031690a9f0ef31da0d8c,ING_031690a9f0ef31da0d8c,1,Salbutamol Sulphate,single,rule_extracted
FORM_0e8dfe7497244b318861,ING_0e8dfe7497244b318861,1,Calpress-5,single,rule_extracted
FORM_6d59ee1995d74cce1c80,ING_6d59ee1995d74cce1c80,1,Calpress-10,single,rule_extracted
FORM_709da7c483f0df0952e5,ING_709da7c483f0df0952e5,1,Bptrol,single,rule_extracted
FORM_fc7a5a9cd9ae23fd0b3b,ING_fc7a5a9cd9ae23fd0b3b,1,Norvatrol,single,rule_extracted
FORM_264bc7740052b52e6c15,ING_a269c6c498db126fda75,1,Amino Acids,explicit_plus,rule_extracted
FORM_264bc7740052b52e6c15,ING_fd024e1a045fafe39d59,2,Sorbitol Solution,explicit_plus,rule_extracted
FORM_559469e91c65c3adc008,ING_559469e91c65c3adc008,1,Lemon-Cee Plus,single,rule_extracted
FORM_5291e168ea9f57ac641b,ING_5291e168ea9f57ac641b,1,Imucor-Z,single,rule_extracted
FORM_8493a713a938ebfdffd1,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_8493a713a938ebfdffd1,ING_e4c9b7ce8021302e5d6f,2,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_8493a713a938ebfdffd1,ING_0209e6dc63c379153f3a,3,Chlorpheniramine Maleate,explicit_plus,rule_extracted
FORM_e292f1529d134594e9e7,ING_e292f1529d134594e9e7,1,Zopip,single,rule_extracted
FORM_09f14e22263142d46127,ING_09f14e22263142d46127,1,Tazobet,single,rule_extracted
FORM_0c587fc797ae706285d3,ING_0c587fc797ae706285d3,1,Ureitaz,single,rule_extracted
FORM_80d46335a050fc5ab995,ING_80d46335a050fc5ab995,1,"Buclizine Hc1 25 Mg; Pyridoxine Hc1 5 Mg; Iron, Elemental (As Ferrous Fumarate; 76 Mg) 25 Mg; : Thiamine Mononitrate 10 Mg; Cyanocobalamin 10 Mc",single,rule_extracted
FORM_542f01500de9fb672e17,ING_542f01500de9fb672e17,1,Clopidogrel Bisulfate,single,rule_extracted
FORM_137e5b24943ef62575e6,ING_137e5b24943ef62575e6,1,Cefuroxime(As Axetil),single,rule_extracted
FORM_1d3423630e68a17c85e5,ING_1d3423630e68a17c85e5,1,Multivitamins with Lysine,single,rule_extracted
FORM_849b6c00a976ff8a127c,ING_308e8fbb05e3035ce26d,1,Piperacillin (as sodium),explicit_slash,needs_review
FORM_849b6c00a976ff8a127c,ING_0cd10ed56b8254bc9cba,2,Tazobactam (as sodium),explicit_slash,needs_review
FORM_9f1e4e476c8058e1e507,ING_04e9c0db87e7eebbf812,1,Iron,explicit_plus,rule_extracted
FORM_9f1e4e476c8058e1e507,ING_f78ea752822b648940d5,2,Zinc,explicit_plus,rule_extracted
FORM_9f1e4e476c8058e1e507,ING_501412629a52e590b561,3,Folic Acid,explicit_plus,rule_extracted
FORM_066385923811692fbb72,ING_066385923811692fbb72,1,Ferrous Sulfate Heptahydrate (Butter Scotch Flavor),single,rule_extracted
FORM_39da67dbd0518cd0f9fa,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_slash,needs_review
FORM_39da67dbd0518cd0f9fa,ING_c4da68db93431bbb7bc4,2,Vitamin B1,explicit_slash,needs_review
FORM_39da67dbd0518cd0f9fa,ING_6b77d626e58fffd6dd58,3,Vitamin B6,explicit_slash,needs_review
FORM_39da67dbd0518cd0f9fa,ING_73ea8f0c8c07a8345f91,4,Vitamin B12,explicit_slash,needs_review
FORM_da70a9798e53898ff3fd,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_slash,needs_review
FORM_da70a9798e53898ff3fd,ING_c4da68db93431bbb7bc4,2,Vitamin B1,explicit_slash,needs_review
FORM_da70a9798e53898ff3fd,ING_6b77d626e58fffd6dd58,3,Vitamin B6,explicit_slash,needs_review
FORM_da70a9798e53898ff3fd,ING_73ea8f0c8c07a8345f91,4,Vitamin B12,explicit_slash,needs_review
FORM_ad21b7d1280d2997582d,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_slash,needs_review
FORM_ad21b7d1280d2997582d,ING_c4da68db93431bbb7bc4,2,Vitamin B1,explicit_slash,needs_review
FORM_ad21b7d1280d2997582d,ING_6b77d626e58fffd6dd58,3,Vitamin B6,explicit_slash,needs_review
FORM_ad21b7d1280d2997582d,ING_73ea8f0c8c07a8345f91,4,Vitamin B12,explicit_slash,needs_review
FORM_ff40744256a3fc5951a8,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_ff40744256a3fc5951a8,ING_c39847d85fdeafd5bf9f,2,Vitamin B,explicit_plus,rule_extracted
FORM_ff40744256a3fc5951a8,ING_6b77d626e58fffd6dd58,3,Vitamin B6,explicit_plus,rule_extracted
FORM_ff40744256a3fc5951a8,ING_73ea8f0c8c07a8345f91,4,Vitamin B12,explicit_plus,rule_extracted
FORM_cf14fb6c94fb6748aff1,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_slash,needs_review
FORM_cf14fb6c94fb6748aff1,ING_c4da68db93431bbb7bc4,2,Vitamin B1,explicit_slash,needs_review
FORM_cf14fb6c94fb6748aff1,ING_6b77d626e58fffd6dd58,3,Vitamin B6,explicit_slash,needs_review
FORM_cf14fb6c94fb6748aff1,ING_73ea8f0c8c07a8345f91,4,Vitamin B12,explicit_slash,needs_review
FORM_19b23a3ff0a58efbd235,ING_19b23a3ff0a58efbd235,1,Ketotifen Hydrogen Fumarate,single,rule_extracted
FORM_7c2a8bc0be2c1ad5e795,ING_7c2a8bc0be2c1ad5e795,1,Cetirizine hydrochloride (Apple Green Flavor),single,rule_extracted
FORM_174c3e1247525c24cb49,ING_c0da34015c85d06c8f2f,1,Phenylpropanolamine (as hydrochloride),explicit_plus,rule_extracted
FORM_174c3e1247525c24cb49,ING_9cab3b83a25d04f62faa,2,Brompheniramine (as maleate),explicit_plus,rule_extracted
FORM_53158096116882ef331e,ING_796088b6a332c49de03c,1,Salbutamol Sulfate,explicit_plus,rule_extracted
FORM_53158096116882ef331e,ING_b40da560d62773cc8380,2,Bromhexine Hydrochloride,explicit_plus,rule_extracted
FORM_53158096116882ef331e,ING_b127aaf5134932fcc86c,3,Guaifenesin,explicit_plus,rule_extracted
FORM_135a1e3000a035f5ffdc,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_135a1e3000a035f5ffdc,ING_b267f8aba0f437b327f8,2,Phenylephrine hydrochloride,explicit_plus,rule_extracted
FORM_135a1e3000a035f5ffdc,ING_a6e0d5762ca8302823df,3,Chlorphenamine maleate,explicit_plus,rule_extracted
FORM_c7787b3d12c984d79c98,ING_c7787b3d12c984d79c98,1,Sildenadil (As Citrate),single,rule_extracted
FORM_432bb9b0581d6466c216,ING_11ed5461221f3a304612,1,Dextromethorphan HBr,explicit_plus,rule_extracted
FORM_432bb9b0581d6466c216,ING_b127aaf5134932fcc86c,2,Guaifenesin,explicit_plus,rule_extracted
FORM_31434330dc024723a5b0,ING_31434330dc024723a5b0,1,Cefadroxil,single,rule_extracted
FORM_50a6d157aad873db8af8,ING_50a6d157aad873db8af8,1,Cefadroxil (As Monohydrate),single,rule_extracted
FORM_c8847b1c001b108e348b,ING_cf676b9749afd1e542e2,1,Ascorbic Acid,explicit_plus,rule_extracted
FORM_c8847b1c001b108e348b,ING_362195ed1cb68a82a1f0,2,Zinc (as heptahydrate),explicit_plus,rule_extracted
FORM_3de2e006ef506c360946,ING_2d66d166ad20fe36d6db,1,Vitamin B Complex,explicit_plus,rule_extracted
FORM_3de2e006ef506c360946,ING_23c596e3f4f5f83fbb6f,2,Dexpanthenol,explicit_plus,rule_extracted
FORM_9e7d8e850987df07c637,ING_9e7d8e850987df07c637,1,Ferrous Sulfate Heptahydrate,single,rule_extracted
FORM_34869624e71070abf263,ING_9dc28a1badbe69ba10f1,1,Ethinyl Estradiol,explicit_plus,rule_extracted
FORM_34869624e71070abf263,ING_8f52105a3f9742732976,2,Levonorgestrel,explicit_plus,rule_extracted
FORM_c3d7e62706f995b80f19,ING_c3d7e62706f995b80f19,1,D-Alpha Tocopherol Acetate (Vitamin E),single,rule_extracted
FORM_8ecfd60d615e6b242b55,ING_8ecfd60d615e6b242b55,1,Chlorpheniramine Maleate (Orange Flavor),single,rule_extracted
FORM_7ce712a96a678c6cb5b2,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_7ce712a96a678c6cb5b2,ING_62489d9612510ebda5b5,2,Minerals,explicit_plus,rule_extracted
FORM_7ce712a96a678c6cb5b2,ING_c47237d28f48fa1b0223,3,Ginseng,explicit_plus,rule_extracted
FORM_7ce712a96a678c6cb5b2,ING_5817eaccce58862dd5f0,4,Royal Jelly,explicit_plus,rule_extracted
FORM_e3f2431becb7aaa79309,ING_e3f2431becb7aaa79309,1,Diphenyhydramine Hydrochloride,single,rule_extracted
FORM_02481313bf817be6d785,ING_02481313bf817be6d785,1,Conjugated Estrogens,single,rule_extracted
FORM_41d838af58fd5b9b978f,ING_cf676b9749afd1e542e2,1,Ascorbic Acid,explicit_plus,rule_extracted
FORM_41d838af58fd5b9b978f,ING_f4329be2ce9f9019b1b4,2,Zinc (as Sulfate Heptahydrate),explicit_plus,rule_extracted
FORM_ce41d0c09e906189f9f6,ING_ce41d0c09e906189f9f6,1,Tibolone,single,rule_extracted
FORM_098b170382c5dcdc1d42,ING_098b170382c5dcdc1d42,1,Tazbac,single,rule_extracted
FORM_d60b921d052dbe79cf17,ING_d60b921d052dbe79cf17,1,Ibuprofen (Orange Flavor),single,rule_extracted
FORM_2635d8bb689770b34eba,ING_2635d8bb689770b34eba,1,Cefazolin (as sodium ),single,rule_extracted
FORM_d42596f75dc9d3591813,ING_d42596f75dc9d3591813,1,Cefaclor(as monohydrate),single,rule_extracted
FORM_d6c45fd7968624ec0c27,ING_e4c9b7ce8021302e5d6f,1,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_d6c45fd7968624ec0c27,ING_0209e6dc63c379153f3a,2,Chlorpheniramine Maleate,explicit_plus,rule_extracted
FORM_33bfa4d097bebee4a5ec,ING_33bfa4d097bebee4a5ec,1,ZInc. (as Sulfate Monohydrate),single,rule_extracted
FORM_49dd0625860f6d25d4bb,ING_414af1d765846818e4ed,1,Zinc Sulfate (As Monohydrate) 27.5 Mg,explicit_slash,needs_review
FORM_49dd0625860f6d25d4bb,ING_c83614927cd770c64e0c,2,Ml (Equivalent To 10 Mg Elemental Zinc) Syrup (Oral Drops),explicit_slash,needs_review
FORM_583c79f42ae3589d4e61,ING_583c79f42ae3589d4e61,1,Ciprofloxacin(as hydrochloride),single,rule_extracted
FORM_9adbf18b69235fd0c3bf,ING_9adbf18b69235fd0c3bf,1,Telmisartan 40mg,single,rule_extracted
FORM_8c318919bdb1eac38ded,ING_8c318919bdb1eac38ded,1,Norepinephrine (As Bitatrate),single,rule_extracted
FORM_1c8db0e79d7a9e1141ed,ING_1c8db0e79d7a9e1141ed,1,Ceftazidime Pentahydrate,single,rule_extracted
FORM_6db8325921ed304edc6d,ING_6db8325921ed304edc6d,1,Verapamil,single,rule_extracted
FORM_f643bc003cd5e5e1619a,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_f643bc003cd5e5e1619a,ING_62489d9612510ebda5b5,2,Minerals,explicit_plus,rule_extracted
FORM_f643bc003cd5e5e1619a,ING_b235fe32490cda94f379,3,Lysine,explicit_plus,rule_extracted
FORM_f643bc003cd5e5e1619a,ING_36da4a552f14cc40bcba,4,Inositol,explicit_plus,rule_extracted
FORM_80582753d158b6da7c30,ING_80582753d158b6da7c30,1,Salbutamol (as sulfatre),single,rule_extracted
FORM_2d66d166ad20fe36d6db,ING_2d66d166ad20fe36d6db,1,Vitamin B Complex,single,rule_extracted
FORM_56895fcc7e5ee2385aea,ING_56895fcc7e5ee2385aea,1,Rabeprazole (As Sodium),single,rule_extracted
FORM_2ad9dd4515f8067615da,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_2ad9dd4515f8067615da,ING_a269c6c498db126fda75,2,Amino Acids,explicit_plus,rule_extracted
FORM_ab6ce9d4fc7bd14e2b43,ING_c0dd34b3b43a006e57ea,1,Hydrocortisone (As Acetate),explicit_plus,rule_extracted
FORM_ab6ce9d4fc7bd14e2b43,ING_34629ddce45f6016b578,2,Miconazole (As Nitrate),explicit_plus,rule_extracted
FORM_e485a22141726b26f258,ING_e485a22141726b26f258,1,Hyperstop,single,rule_extracted
FORM_efdaacb3b3305d8b6cc1,ING_efdaacb3b3305d8b6cc1,1,Chlorpromazine ( as hydrochloride),single,rule_extracted
FORM_5bb4caea7ffc3c52a875,ING_5bb4caea7ffc3c52a875,1,Chlorpromazine ( as hydrochloride ),single,rule_extracted
FORM_16d7f46f7f37e9c2ec1b,ING_0302fe55cfd6d4c5b7c6,1,Isoniazid,explicit_slash,needs_review
FORM_16d7f46f7f37e9c2ec1b,ING_93c5db037b8589ae6a15,2,Pyridoxine Hydrochloride,explicit_slash,needs_review
FORM_4f3a4c6f26f99b8d9fd9,ING_d9ff72a1edeac29f2817,1,Sitagliptin (as Monohydrate Phosphate),explicit_plus,rule_extracted
FORM_4f3a4c6f26f99b8d9fd9,ING_196c7def5847da983300,2,Metformin Hydrochloride,explicit_plus,rule_extracted
FORM_f82939a717c886d8af97,ING_f82939a717c886d8af97,1,Biperiden (as Hydrochloride),single,rule_extracted
FORM_ac7618bd4e6cc50eab39,ING_ac7618bd4e6cc50eab39,1,Tacrolimus Monohydrate,single,rule_extracted
FORM_916ea4810892abb243e3,ING_b1fc6cd312e0515e6345,1,Aluminum Hydroxide,explicit_plus,rule_extracted
FORM_916ea4810892abb243e3,ING_232b69439e87f183fee8,2,Magnesium Hydroxide,explicit_plus,rule_extracted
FORM_a0a9b1f51f1f5a048652,ING_0209e6dc63c379153f3a,1,Chlorpheniramine Maleate,explicit_plus,rule_extracted
FORM_a0a9b1f51f1f5a048652,ING_e4c9b7ce8021302e5d6f,2,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_a0a9b1f51f1f5a048652,ING_b127aaf5134932fcc86c,3,Guaifenesin,explicit_plus,rule_extracted
FORM_c25abccf55a9e8314937,ING_c25abccf55a9e8314937,1,Betahistamine Dihydrochloride,single,rule_extracted
FORM_f240b6f3b3ec2a67e1db,ING_a6e0d5762ca8302823df,1,Chlorphenamine Maleate,explicit_plus,rule_extracted
FORM_f240b6f3b3ec2a67e1db,ING_e4c9b7ce8021302e5d6f,2,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_f240b6f3b3ec2a67e1db,ING_b127aaf5134932fcc86c,3,Guaifenesin,explicit_plus,rule_extracted
FORM_6551ccf6a58e9d2fecdd,ING_6551ccf6a58e9d2fecdd,1,Cefuroxin (as axetil),single,rule_extracted
FORM_68f9ddbbd02764607f99,ING_a269c6c498db126fda75,1,Amino Acids,explicit_plus,rule_extracted
FORM_68f9ddbbd02764607f99,ING_8422fd717ccca8d76a04,2,Multivitamins,explicit_plus,rule_extracted
FORM_afebe2345d328ad7c777,ING_9ed63154d1e2d3289d59,1,Ferrous Sulfate,explicit_plus,rule_extracted
FORM_afebe2345d328ad7c777,ING_501412629a52e590b561,2,Folic Acid,explicit_plus,rule_extracted
FORM_afebe2345d328ad7c777,ING_2d66d166ad20fe36d6db,3,Vitamin B Complex,explicit_plus,rule_extracted
FORM_7e945df8aa4999e7e7f8,ING_9ed63154d1e2d3289d59,1,FERROUS SULFATE,explicit_plus,rule_extracted
FORM_7e945df8aa4999e7e7f8,ING_501412629a52e590b561,2,FOLIC ACID,explicit_plus,rule_extracted
FORM_7e945df8aa4999e7e7f8,ING_77daa8706ff6b896e6fa,3,VIT B COMPLEX,explicit_plus,rule_extracted
FORM_0d54ef428e1477dd682e,ING_8e4a83146f7f0cb2333b,1,Phenylephrine HCl,explicit_plus,rule_extracted
FORM_0d54ef428e1477dd682e,ING_11ed5461221f3a304612,2,Dextromethorphan HBr,explicit_plus,rule_extracted
FORM_0d54ef428e1477dd682e,ING_54238e9415df5dffbf4b,3,Paracetamol,explicit_plus,rule_extracted
FORM_326282613895c98eae24,ING_9bdb4e1ceca9e338767d,1,Phenylephrine HCI,explicit_plus,rule_extracted
FORM_326282613895c98eae24,ING_11ed5461221f3a304612,2,Dextromethorphan HBr,explicit_plus,rule_extracted
FORM_326282613895c98eae24,ING_54238e9415df5dffbf4b,3,Paracetamol,explicit_plus,rule_extracted
FORM_adce82be9a52ea970b14,ING_7d954f03b5386dea7ab7,1,5% Amino acids,explicit_plus,rule_extracted
FORM_adce82be9a52ea970b14,ING_a705f69635181c6c474a,2,5% Sorbitol,explicit_plus,rule_extracted
FORM_b6f5667c425294bf8550,ING_b6f5667c425294bf8550,1,Clindamycin(As Phosphate),single,rule_extracted
FORM_5bef8b987a20f6883e55,ING_5bef8b987a20f6883e55,1,Butorphanol (as tartrate),single,rule_extracted
FORM_43e3e73aeffe1bb4f82a,ING_d95cdc550e1f4cb9010d,1,Enalapril Maleate,explicit_plus,rule_extracted
FORM_43e3e73aeffe1bb4f82a,ING_c587ceab445a4ceb38ba,2,Hydrochlorothiazide,explicit_plus,rule_extracted
FORM_daf135ecc37403e35a84,ING_f4724345d574d01807be,1,Polymyxin B (as Sulfate),explicit_plus,rule_extracted
FORM_daf135ecc37403e35a84,ING_480c151ed2137fc43425,2,Neomycin (as Sulfate),explicit_plus,rule_extracted
FORM_daf135ecc37403e35a84,ING_cea97ea5e5e3811de813,3,Dexamethasone (as Sodium Phosphate),explicit_plus,rule_extracted
FORM_53dddbb771af16eb511f,ING_aaa1542763de8665e46c,1,Pplymyxin B (As Sulfate),explicit_plus,rule_extracted
FORM_53dddbb771af16eb511f,ING_480c151ed2137fc43425,2,Neomycin (As Sulfate),explicit_plus,rule_extracted
FORM_53dddbb771af16eb511f,ING_9ae04ff98230c1a18c59,3,Dexamethasone ( As Sodium Phosphate),explicit_plus,rule_extracted
FORM_9e731f1fc5ba9205e230,ING_d77e0fd2f044a20e4ac7,1,Thiamine Mononitrate (Vitamins b1),explicit_plus,rule_extracted
FORM_9e731f1fc5ba9205e230,ING_57c363d8c1128168c0b3,2,Pyridoxine Hydrochloride (Vitamin b6),explicit_plus,rule_extracted
FORM_9e731f1fc5ba9205e230,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_43c99c187d0eaf737024,ING_43c99c187d0eaf737024,1,Pilocarpine Nitrate,single,rule_extracted
FORM_f0cc2e031bc7ea84afe0,ING_9ed63154d1e2d3289d59,1,Ferrous Sulfate,explicit_plus,rule_extracted
FORM_f0cc2e031bc7ea84afe0,ING_501412629a52e590b561,2,Folic Acid,explicit_plus,rule_extracted
FORM_f0cc2e031bc7ea84afe0,ING_096bacec938c191b0dd9,3,Vitamin B -Complex,explicit_plus,rule_extracted
FORM_305a7716a989b42e9d0c,ING_9ed63154d1e2d3289d59,1,Ferrous Sulfate,explicit_plus,rule_extracted
FORM_305a7716a989b42e9d0c,ING_501412629a52e590b561,2,Folic Acid,explicit_plus,rule_extracted
FORM_305a7716a989b42e9d0c,ING_2d66d166ad20fe36d6db,3,Vitamin B Complex,explicit_plus,rule_extracted
FORM_b467e536a61562a5a6d4,ING_0209e6dc63c379153f3a,1,Chlorpheniramine Maleate,explicit_plus,rule_extracted
FORM_b467e536a61562a5a6d4,ING_e4c9b7ce8021302e5d6f,2,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_b467e536a61562a5a6d4,ING_54238e9415df5dffbf4b,3,Paracetamol,explicit_plus,rule_extracted
FORM_0b024e1b39533a9a404c,ING_0209e6dc63c379153f3a,1,Chlorpheniramine Maleate,explicit_plus,rule_extracted
FORM_0b024e1b39533a9a404c,ING_b267f8aba0f437b327f8,2,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_0b024e1b39533a9a404c,ING_54238e9415df5dffbf4b,3,Paracetamol,explicit_plus,rule_extracted
